danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,song_name,artist_name
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4,79,Freak On a Leash,Korn
0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,audio_features,7rJRYP73BI3LLFtteweC2F,spotify:track:7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/tracks/7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/audio-analysis/7rJRYP73BI3LLFtteweC2F,190267,4,71,A Life Where We Work Out (feat. Kaitlin Butts),Flatland Cavalry
0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,audio_features,2s4AcE9n80mSHl87lp4gIm,spotify:track:2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/tracks/2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/audio-analysis/2s4AcE9n80mSHl87lp4gIm,219000,4,78,Wine Pon You (feat. Konshens),Doja Cat
0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,audio_features,6E1YebXpPPtujMUljDNlOo,spotify:track:6E1YebXpPPtujMUljDNlOo,https://api.spotify.com/v1/tracks/6E1YebXpPPtujMUljDNlOo,https://api.spotify.com/v1/audio-analysis/6E1YebXpPPtujMUljDNlOo,192000,4,68,Kerosene,Crystal Castles
0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4,84,After Dark,Mr.Kitty
0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,audio_features,0PB0O24JqAuNdOAFVJljMS,spotify:track:0PB0O24JqAuNdOAFVJljMS,https://api.spotify.com/v1/tracks/0PB0O24JqAuNdOAFVJljMS,https://api.spotify.com/v1/audio-analysis/0PB0O24JqAuNdOAFVJljMS,160325,4,85,Coco Chanel,Eladio Carrion
0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4,84,I Want to Know What Love Is - 1999 Remaster,Foreigner
0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1,80,Still Don't Know My Name,Labrinth
0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,4rcHWl68ai6KvpXlc8vbnE,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4,76,Keep on Loving You,REO Speedwagon
0.378,0.817,8,-3.071,0,0.0911,0.151,0.0,0.149,0.257,121.079,audio_features,1pfwOQKJsRRBf6NdYO4Qog,spotify:track:1pfwOQKJsRRBf6NdYO4Qog,https://api.spotify.com/v1/tracks/1pfwOQKJsRRBf6NdYO4Qog,https://api.spotify.com/v1/audio-analysis/1pfwOQKJsRRBf6NdYO4Qog,256163,4,74,Dark Knight Dummo (feat. Travis Scott),Trippie Redd
0.911,0.462,6,-12.328,0,0.285,0.155,0.0,0.143,0.626,145.951,audio_features,4qNYl4NkngYRqf6DtTyD9I,spotify:track:4qNYl4NkngYRqf6DtTyD9I,https://api.spotify.com/v1/tracks/4qNYl4NkngYRqf6DtTyD9I,https://api.spotify.com/v1/audio-analysis/4qNYl4NkngYRqf6DtTyD9I,158224,4,76,Die Trying,Key Glock
0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401,audio_features,59KOoHFcw5XfICnO57holu,spotify:track:59KOoHFcw5XfICnO57holu,https://api.spotify.com/v1/tracks/59KOoHFcw5XfICnO57holu,https://api.spotify.com/v1/audio-analysis/59KOoHFcw5XfICnO57holu,369120,3,76,Last Kiss (Taylor's Version),Taylor Swift
0.582,0.818,3,-5.364,1,0.0549,0.133,1.89e-06,0.832,0.708,128.891,audio_features,69lOXkCMEPFSDwuuznGjMy,spotify:track:69lOXkCMEPFSDwuuznGjMy,https://api.spotify.com/v1/tracks/69lOXkCMEPFSDwuuznGjMy,https://api.spotify.com/v1/audio-analysis/69lOXkCMEPFSDwuuznGjMy,182293,4,71,I Saw Mommy Kissing Santa Claus,The Jackson 5
0.323,0.323,1,-10.268,1,0.0351,0.33,0.0229,0.233,0.256,111.826,audio_features,0pJW1Xw3aY4Eh6k5iuBkfI,spotify:track:0pJW1Xw3aY4Eh6k5iuBkfI,https://api.spotify.com/v1/tracks/0pJW1Xw3aY4Eh6k5iuBkfI,https://api.spotify.com/v1/audio-analysis/0pJW1Xw3aY4Eh6k5iuBkfI,344693,4,75,I Know The End,Phoebe Bridgers
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4,79,Location,Khalid
0.6,0.749,11,-6.889,1,0.0419,0.0467,0.295,0.0915,0.485,131.024,audio_features,4vjvx7Zxkb4AltGcZ0BBvI,spotify:track:4vjvx7Zxkb4AltGcZ0BBvI,https://api.spotify.com/v1/tracks/4vjvx7Zxkb4AltGcZ0BBvI,https://api.spotify.com/v1/audio-analysis/4vjvx7Zxkb4AltGcZ0BBvI,184524,4,73,Kyoto,Phoebe Bridgers
0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,audio_features,6qL5UWxRSQYml9O99ozoLv,spotify:track:6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/tracks/6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/audio-analysis/6qL5UWxRSQYml9O99ozoLv,148640,4,81,Love Songs - Bonus,Kaash Paige
0.738,0.455,3,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,audio_features,1brnLTvarI9D1hLP6z2Ar8,spotify:track:1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/tracks/1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/audio-analysis/1brnLTvarI9D1hLP6z2Ar8,174560,4,76,Thank God,Kane Brown
0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,73,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,audio_features,1WRzux3cJRM9xRNN99QKgR,spotify:track:1WRzux3cJRM9xRNN99QKgR,https://api.spotify.com/v1/tracks/1WRzux3cJRM9xRNN99QKgR,https://api.spotify.com/v1/audio-analysis/1WRzux3cJRM9xRNN99QKgR,112000,4,76,M.... She Wrote,Tay-K
0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,audio_features,1jo3TwNGCXfNdB5uba3ZVv,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,253580,4,75,Killshot,Eminem
0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,0fX4oNGBWO3dSGUZcVdVV2,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,195950,4,81,N95,Kendrick Lamar
0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,audio_features,1xaTREM89RbIxkcjlpf4Uw,spotify:track:1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/tracks/1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/audio-analysis/1xaTREM89RbIxkcjlpf4Uw,215760,4,77,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths
0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,1PtQJZVZIdWIYdARpZRDFO,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4,84,Running Up That Hill (A Deal With God),Kate Bush
0.654,0.489,1,-8.523,1,0.0374,0.0447,0.011,0.209,0.428,108.951,audio_features,6EQLN1Fl8oy46k4FMwhxug,spotify:track:6EQLN1Fl8oy46k4FMwhxug,https://api.spotify.com/v1/tracks/6EQLN1Fl8oy46k4FMwhxug,https://api.spotify.com/v1/audio-analysis/6EQLN1Fl8oy46k4FMwhxug,128327,4,77,sins (let me in),Kanii
0.647,0.384,9,-10.825,1,0.0374,0.49,6.55e-06,0.121,0.208,119.831,audio_features,07UFnnK3uPIuKv5Rs9TmXl,spotify:track:07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/tracks/07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/audio-analysis/07UFnnK3uPIuKv5Rs9TmXl,297103,4,76,Orange Juice,Noah Kahan
0.592,0.619,4,-7.386,1,0.146,0.131,0.000961,0.288,0.318,138.061,audio_features,0EUi22tHkqKsZqohlRemto,spotify:track:0EUi22tHkqKsZqohlRemto,https://api.spotify.com/v1/tracks/0EUi22tHkqKsZqohlRemto,https://api.spotify.com/v1/audio-analysis/0EUi22tHkqKsZqohlRemto,264348,4,74,Nicki Hendrix (feat. Future),Nicki Minaj
0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4,82,Big Poppa - 2005 Remaster,The Notorious B.I.G.
0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,audio_features,0wavGRldH0AWyu2zvTz8zb,spotify:track:0wavGRldH0AWyu2zvTz8zb,https://api.spotify.com/v1/tracks/0wavGRldH0AWyu2zvTz8zb,https://api.spotify.com/v1/audio-analysis/0wavGRldH0AWyu2zvTz8zb,188497,4,77,Sweet Nothing,Taylor Swift
0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,audio_features,4Q34FP1AT7GEl9oLgNtiWj,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,193839,4,75,Mr. Right Now (feat. Drake),21 Savage
0.757,0.61,7,-4.84,1,0.0327,0.00942,3.66e-05,0.367,0.685,116.998,audio_features,4WUepByoeqcedHoYhSNHRt,spotify:track:4WUepByoeqcedHoYhSNHRt,https://api.spotify.com/v1/tracks/4WUepByoeqcedHoYhSNHRt,https://api.spotify.com/v1/audio-analysis/4WUepByoeqcedHoYhSNHRt,212600,4,77,Welcome To New York (Taylor's Version),Taylor Swift
0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,audio_features,4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,297787,4,87,Till I Collapse,Eminem
0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,77,Demons,Imagine Dragons
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4,83,Kiss Me,Sixpence None The Richer
0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,audio_features,20dkebBtPR4AJ8vVos41Gw,spotify:track:20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/tracks/20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/audio-analysis/20dkebBtPR4AJ8vVos41Gw,194813,3,71,Rock Salt and Nails (Live),Tyler Childers
0.79,0.724,8,-3.622,1,0.0353,0.023,0.0,0.448,0.148,140.009,audio_features,4sX6GorfHFAy9UdJM00c3v,spotify:track:4sX6GorfHFAy9UdJM00c3v,https://api.spotify.com/v1/tracks/4sX6GorfHFAy9UdJM00c3v,https://api.spotify.com/v1/audio-analysis/4sX6GorfHFAy9UdJM00c3v,133921,4,75,"A Little Trauma Can Be Illuminating, And I'm Shining Like The Sun",$uicideboy$
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,6unndO70DvZfnXYcYQMyQJ,spotify:track:6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/tracks/6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/audio-analysis/6unndO70DvZfnXYcYQMyQJ,160166,3,78,Never Felt So Alone,Labrinth
0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,audio_features,68MTDH8Kk4jBEV1ah0n89s,spotify:track:68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/tracks/68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/audio-analysis/68MTDH8Kk4jBEV1ah0n89s,227176,5,79,EA (feat. 21 Savage),Young Nudy
0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4,83,New Rules,Dua Lipa
0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,audio_features,1MJErNPIQUoEMu4YUUmecm,spotify:track:1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm,258789,4,73,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert
0.406,0.5,4,-8.452,0,0.0501,0.192,0.0,0.175,0.0905,157.984,audio_features,3XqM8hLCEYlbnFjoWwqtFv,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/tracks/3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/audio-analysis/3XqM8hLCEYlbnFjoWwqtFv,306847,4,85,Angel Numbers / Ten Toes,Chris Brown
0.452,0.652,0,-6.713,0,0.0282,0.000561,0.0,0.0948,0.64,163.935,audio_features,1ppTqTBXqnlVGPxlluGHRE,spotify:track:1ppTqTBXqnlVGPxlluGHRE,https://api.spotify.com/v1/tracks/1ppTqTBXqnlVGPxlluGHRE,https://api.spotify.com/v1/audio-analysis/1ppTqTBXqnlVGPxlluGHRE,230012,4,72,Loud and Heavy,Cody Jinks
0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,audio_features,3MwHZDGwAR8RjZZBriBqmx,spotify:track:3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/tracks/3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/audio-analysis/3MwHZDGwAR8RjZZBriBqmx,256520,4,74,Next to You,John Vincent III
0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,audio_features,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4,79,High and Dry,Radiohead
0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,audio_features,7c1KTn1z8Gw8ouYdcF4qaG,spotify:track:7c1KTn1z8Gw8ouYdcF4qaG,https://api.spotify.com/v1/tracks/7c1KTn1z8Gw8ouYdcF4qaG,https://api.spotify.com/v1/audio-analysis/7c1KTn1z8Gw8ouYdcF4qaG,219973,4,73,I Don't Want This Night To End,Luke Bryan
0.676,0.659,11,-5.123,0,0.0476,0.194,0.0,0.283,0.595,134.985,audio_features,6ieWL5CLN9WdC875guWtMe,spotify:track:6ieWL5CLN9WdC875guWtMe,https://api.spotify.com/v1/tracks/6ieWL5CLN9WdC875guWtMe,https://api.spotify.com/v1/audio-analysis/6ieWL5CLN9WdC875guWtMe,193994,4,76,Lady Of Namek,Tory Lanez
0.345,0.253,3,-10.555,0,0.0404,0.983,2.91e-06,0.137,0.249,138.079,audio_features,19NdiithlwC8EfytiHVk7a,spotify:track:19NdiithlwC8EfytiHVk7a,https://api.spotify.com/v1/tracks/19NdiithlwC8EfytiHVk7a,https://api.spotify.com/v1/audio-analysis/19NdiithlwC8EfytiHVk7a,212107,3,75,What Are You Doing New Year's Eve?,Ella Fitzgerald
0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186,4,79,Remember That Night?,Sara Kays
0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,audio_features,1Z0cZI0UzNbP9L8MzzGxqf,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,https://api.spotify.com/v1/tracks/1Z0cZI0UzNbP9L8MzzGxqf,https://api.spotify.com/v1/audio-analysis/1Z0cZI0UzNbP9L8MzzGxqf,173288,4,78,Walk Em Down (feat. Roddy Ricch),NLE Choppa
0.911,0.536,4,-7.884,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,audio_features,1KUZ33cOqk3X4Ezk0aZnVp,spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/tracks/1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/audio-analysis/1KUZ33cOqk3X4Ezk0aZnVp,203813,4,77,Peaches & Eggplants (feat. 21 Savage),Young Nudy
0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,audio_features,1a73gcEg6h6Re6hHXoVltJ,spotify:track:1a73gcEg6h6Re6hHXoVltJ,https://api.spotify.com/v1/tracks/1a73gcEg6h6Re6hHXoVltJ,https://api.spotify.com/v1/audio-analysis/1a73gcEg6h6Re6hHXoVltJ,172138,4,81,FTCU,Nicki Minaj
0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996,audio_features,5FEXPoPnzueFJQCPRIrC3c,spotify:track:5FEXPoPnzueFJQCPRIrC3c,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,https://api.spotify.com/v1/audio-analysis/5FEXPoPnzueFJQCPRIrC3c,221267,4,69,Day 'N' Nite (nightmare),Kid Cudi
0.336,0.194,10,-15.1,1,0.0322,0.986,0.00259,0.067,0.192,106.325,audio_features,6OJdXv1Q5OdLgYolFEunJ4,spotify:track:6OJdXv1Q5OdLgYolFEunJ4,https://api.spotify.com/v1/tracks/6OJdXv1Q5OdLgYolFEunJ4,https://api.spotify.com/v1/audio-analysis/6OJdXv1Q5OdLgYolFEunJ4,200960,3,75,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,Bing Crosby
0.161,1.0,10,-17.037,0,0.0419,0.914,0.881,0.943,1e-05,81.756,audio_features,2pUhY7tWx8egpw2qn84iSi,spotify:track:2pUhY7tWx8egpw2qn84iSi,https://api.spotify.com/v1/tracks/2pUhY7tWx8egpw2qn84iSi,https://api.spotify.com/v1/audio-analysis/2pUhY7tWx8egpw2qn84iSi,146000,3,80,Slumber Rain,Nature Of Sweden
0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788,4,78,Nights Like This (feat. Ty Dolla $ign),Kehlani
0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,audio_features,0rVJ6v23RQozOIvr1YotJP,spotify:track:0rVJ6v23RQozOIvr1YotJP,https://api.spotify.com/v1/tracks/0rVJ6v23RQozOIvr1YotJP,https://api.spotify.com/v1/audio-analysis/0rVJ6v23RQozOIvr1YotJP,213573,4,75,Hell N Back,Bakar
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4,76,Bennie And The Jets - Remastered 2014,Elton John
0.831,0.793,1,-4.127,1,0.369,0.0195,0.0,0.259,0.833,144.967,audio_features,3ScMs95OaNlkrZuRe7gyYa,spotify:track:3ScMs95OaNlkrZuRe7gyYa,https://api.spotify.com/v1/tracks/3ScMs95OaNlkrZuRe7gyYa,https://api.spotify.com/v1/audio-analysis/3ScMs95OaNlkrZuRe7gyYa,149449,4,75,PISTOL PACCIN,NLE Choppa
0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,audio_features,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787,4,80,Rich Girl,Daryl Hall & John Oates
0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4,70,Last Nite,The Strokes
0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4,78,Dog Days Are Over,Florence + The Machine
0.933,0.424,1,-6.686,1,0.127,0.0307,0.0,0.101,0.0775,139.977,audio_features,3YeQsJs1FdLI3w0BqWwpmk,spotify:track:3YeQsJs1FdLI3w0BqWwpmk,https://api.spotify.com/v1/tracks/3YeQsJs1FdLI3w0BqWwpmk,https://api.spotify.com/v1/audio-analysis/3YeQsJs1FdLI3w0BqWwpmk,123469,4,75,2nd Hand,$uicideboy$
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4,73,Just What I Needed,The Cars
0.631,0.535,0,-7.836,1,0.0842,0.464,0.0,0.115,0.22,140.127,audio_features,5rurggqwwudn9clMdcchxT,spotify:track:5rurggqwwudn9clMdcchxT,https://api.spotify.com/v1/tracks/5rurggqwwudn9clMdcchxT,https://api.spotify.com/v1/audio-analysis/5rurggqwwudn9clMdcchxT,219453,4,81,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,audio_features,6t6oULCRS6hnI7rm0h5gwl,spotify:track:6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,277040,4,71,Some Nights,fun.
0.86,0.74,6,-7.687,0,0.327,0.342,0.0,0.17,0.83,150.068,audio_features,1fKT7RUtOf4xNEqctEFe5L,spotify:track:1fKT7RUtOf4xNEqctEFe5L,https://api.spotify.com/v1/tracks/1fKT7RUtOf4xNEqctEFe5L,https://api.spotify.com/v1/audio-analysis/1fKT7RUtOf4xNEqctEFe5L,132799,4,79,Barbie Dangerous,Nicki Minaj
0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4,85,Zombie,The Cranberries
