,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
362,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,audio_features,5GorCbAP4aL0EJ16frG2hd,spotify:track:5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/tracks/5GorCbAP4aL0EJ16frG2hd,https://api.spotify.com/v1/audio-analysis/5GorCbAP4aL0EJ16frG2hd,262333,4
363,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,audio_features,3Kkjo3cT83cw09VJyrLNwX,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,225149,4
364,0.428,0.439,5,-7.674,1,0.0591,0.57,0.0,0.153,0.418,150.007,audio_features,2Sjx8DWZO5zaTyTAmgo2gY,spotify:track:2Sjx8DWZO5zaTyTAmgo2gY,https://api.spotify.com/v1/tracks/2Sjx8DWZO5zaTyTAmgo2gY,https://api.spotify.com/v1/audio-analysis/2Sjx8DWZO5zaTyTAmgo2gY,244027,4
365,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,audio_features,3ia3dJETSOllPsv3LJkE35,spotify:track:3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35,284907,4
366,0.73,0.457,9,-7.26,1,0.283,0.0705,0.0,0.124,0.549,111.352,audio_features,19woxaSpjOefa2JnAOoqW5,spotify:track:19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/tracks/19woxaSpjOefa2JnAOoqW5,https://api.spotify.com/v1/audio-analysis/19woxaSpjOefa2JnAOoqW5,208400,4
367,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,audio_features,7grWGhX8SHNmyGOkMNVMCt,spotify:track:7grWGhX8SHNmyGOkMNVMCt,https://api.spotify.com/v1/tracks/7grWGhX8SHNmyGOkMNVMCt,https://api.spotify.com/v1/audio-analysis/7grWGhX8SHNmyGOkMNVMCt,194427,4
368,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,audio_features,1Ri9P0ZPrqr6h0REDRdJBd,spotify:track:1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/tracks/1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/audio-analysis/1Ri9P0ZPrqr6h0REDRdJBd,200467,4
369,0.746,0.705,6,-3.558,0,0.0332,0.275,0.0,0.216,0.858,111.013,audio_features,4kfSXPK13aXkLzuz02hCSC,spotify:track:4kfSXPK13aXkLzuz02hCSC,https://api.spotify.com/v1/tracks/4kfSXPK13aXkLzuz02hCSC,https://api.spotify.com/v1/audio-analysis/4kfSXPK13aXkLzuz02hCSC,129687,1
370,0.746,0.549,9,-7.459,1,0.348,0.00412,1.02e-06,0.331,0.491,164.928,audio_features,5gzEL5O1ubbtIHUhLkSMTz,spotify:track:5gzEL5O1ubbtIHUhLkSMTz,https://api.spotify.com/v1/tracks/5gzEL5O1ubbtIHUhLkSMTz,https://api.spotify.com/v1/audio-analysis/5gzEL5O1ubbtIHUhLkSMTz,151182,4
371,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,audio_features,4IYKjN1DrYzxKXt0umJqsG,spotify:track:4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/tracks/4IYKjN1DrYzxKXt0umJqsG,https://api.spotify.com/v1/audio-analysis/4IYKjN1DrYzxKXt0umJqsG,253533,4
372,0.469,0.742,0,-5.678,1,0.0343,0.00935,0.0,0.239,0.0375,145.031,audio_features,3MtB4aOzFkXJvAREmsy1Dj,spotify:track:3MtB4aOzFkXJvAREmsy1Dj,https://api.spotify.com/v1/tracks/3MtB4aOzFkXJvAREmsy1Dj,https://api.spotify.com/v1/audio-analysis/3MtB4aOzFkXJvAREmsy1Dj,188702,4
373,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,audio_features,1cKHdTo9u0ZymJdPGSh6nq,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/tracks/1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/audio-analysis/1cKHdTo9u0ZymJdPGSh6nq,241067,4
374,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,audio_features,5BK0uqwY9DNfZ630STAEaq,spotify:track:5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/tracks/5BK0uqwY9DNfZ630STAEaq,https://api.spotify.com/v1/audio-analysis/5BK0uqwY9DNfZ630STAEaq,185320,4
375,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4
376,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,audio_features,67iAlVNDDdddxqSD2EZhFs,spotify:track:67iAlVNDDdddxqSD2EZhFs,https://api.spotify.com/v1/tracks/67iAlVNDDdddxqSD2EZhFs,https://api.spotify.com/v1/audio-analysis/67iAlVNDDdddxqSD2EZhFs,219467,4
377,0.731,0.405,0,-14.41,1,0.148,0.0899,0.0,0.0696,0.591,125.96,audio_features,0EVG3d1RVbJjYh43fQDcR9,spotify:track:0EVG3d1RVbJjYh43fQDcR9,https://api.spotify.com/v1/tracks/0EVG3d1RVbJjYh43fQDcR9,https://api.spotify.com/v1/audio-analysis/0EVG3d1RVbJjYh43fQDcR9,168587,4
378,0.632,0.729,7,-3.066,1,0.112,0.414,0.0,0.0987,0.862,110.238,audio_features,3B0swL7Qil9bB7eKzBREBK,spotify:track:3B0swL7Qil9bB7eKzBREBK,https://api.spotify.com/v1/tracks/3B0swL7Qil9bB7eKzBREBK,https://api.spotify.com/v1/audio-analysis/3B0swL7Qil9bB7eKzBREBK,162676,3
379,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,audio_features,1nLnpLXvl68RZCSjfkyiaa,spotify:track:1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/tracks/1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/audio-analysis/1nLnpLXvl68RZCSjfkyiaa,193000,4
380,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
381,0.266,0.333,10,-9.876,1,0.031,0.59,0.0,0.121,0.0796,109.479,audio_features,1msuiw6pnXYfxZ7Edyit9U,spotify:track:1msuiw6pnXYfxZ7Edyit9U,https://api.spotify.com/v1/tracks/1msuiw6pnXYfxZ7Edyit9U,https://api.spotify.com/v1/audio-analysis/1msuiw6pnXYfxZ7Edyit9U,247040,4
382,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
383,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,audio_features,0cVyQfDyRnMJ0V3rjjdlU3,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3,114234,4
384,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,audio_features,6rjuKpPydT2SxN15TZpV7r,spotify:track:6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/tracks/6rjuKpPydT2SxN15TZpV7r,https://api.spotify.com/v1/audio-analysis/6rjuKpPydT2SxN15TZpV7r,144390,4
385,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,audio_features,51Grh1RyUDcMBbpuyUIUHI,spotify:track:51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/tracks/51Grh1RyUDcMBbpuyUIUHI,https://api.spotify.com/v1/audio-analysis/51Grh1RyUDcMBbpuyUIUHI,161929,3
386,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,audio_features,3QFInJAm9eyaho5vBzxInN,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4
387,0.767,0.628,4,-7.41,0,0.242,0.21,8.79e-06,0.275,0.798,128.07,audio_features,6IyoLWzljeR3ldQo4KWHT6,spotify:track:6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/tracks/6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/audio-analysis/6IyoLWzljeR3ldQo4KWHT6,150242,4
388,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,audio_features,30QR0ndUdiiMQMA9g1PGCm,spotify:track:30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/tracks/30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/audio-analysis/30QR0ndUdiiMQMA9g1PGCm,168490,4
389,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4
390,0.604,0.444,0,-7.695,1,0.0698,0.409,0.0,0.0837,0.169,72.129,audio_features,0HEytGQM3bG1vKxER7IgVK,spotify:track:0HEytGQM3bG1vKxER7IgVK,https://api.spotify.com/v1/tracks/0HEytGQM3bG1vKxER7IgVK,https://api.spotify.com/v1/audio-analysis/0HEytGQM3bG1vKxER7IgVK,169467,4
391,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,audio_features,56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,230480,4
392,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4
393,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4
394,0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,audio_features,741UUVE2kuITl0c6zuqqbO,spotify:track:741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/tracks/741UUVE2kuITl0c6zuqqbO,https://api.spotify.com/v1/audio-analysis/741UUVE2kuITl0c6zuqqbO,109750,4
395,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4
396,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,audio_features,0FA4wrjDJvJTTU8AepZTup,spotify:track:0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,163139,4
397,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,audio_features,7K3BhSpAxZBznislvUMVtn,spotify:track:7K3BhSpAxZBznislvUMVtn,https://api.spotify.com/v1/tracks/7K3BhSpAxZBznislvUMVtn,https://api.spotify.com/v1/audio-analysis/7K3BhSpAxZBznislvUMVtn,163855,4
398,0.8,0.501,0,-9.332,1,0.034,0.16,7.14e-05,0.0874,0.0831,110.013,audio_features,5QUIK7ZtziW8kGWo8RqopF,spotify:track:5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/tracks/5QUIK7ZtziW8kGWo8RqopF,https://api.spotify.com/v1/audio-analysis/5QUIK7ZtziW8kGWo8RqopF,146437,4
399,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
400,0.547,0.885,0,-5.961,1,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,audio_features,045ZeOHPIzhxxsm8bq5kyE,spotify:track:045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/tracks/045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/audio-analysis/045ZeOHPIzhxxsm8bq5kyE,235800,4
401,0.692,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.181,0.961,146.673,audio_features,2QpN1ZVw8eJO5f7WcvUA1k,spotify:track:2QpN1ZVw8eJO5f7WcvUA1k,https://api.spotify.com/v1/tracks/2QpN1ZVw8eJO5f7WcvUA1k,https://api.spotify.com/v1/audio-analysis/2QpN1ZVw8eJO5f7WcvUA1k,144013,4
402,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4
403,0.583,0.191,5,-15.938,1,0.0404,0.908,0.00824,0.126,0.342,123.303,audio_features,4YhY2qHdBmSX33uj8ms0oq,spotify:track:4YhY2qHdBmSX33uj8ms0oq,https://api.spotify.com/v1/tracks/4YhY2qHdBmSX33uj8ms0oq,https://api.spotify.com/v1/audio-analysis/4YhY2qHdBmSX33uj8ms0oq,309387,4
404,0.707,0.444,1,-11.232,1,0.258,0.00152,0.0,0.125,0.322,164.117,audio_features,38R5sydMbsBzSPGPMfmtpb,spotify:track:38R5sydMbsBzSPGPMfmtpb,https://api.spotify.com/v1/tracks/38R5sydMbsBzSPGPMfmtpb,https://api.spotify.com/v1/audio-analysis/38R5sydMbsBzSPGPMfmtpb,108750,4
405,0.853,0.338,7,-9.124,1,0.0491,0.832,0.00602,0.135,0.927,113.881,audio_features,5P8Xvy5tzhmfyfA6GplQ8h,spotify:track:5P8Xvy5tzhmfyfA6GplQ8h,https://api.spotify.com/v1/tracks/5P8Xvy5tzhmfyfA6GplQ8h,https://api.spotify.com/v1/audio-analysis/5P8Xvy5tzhmfyfA6GplQ8h,155467,4
406,0.699,0.621,0,-8.739,1,0.0369,0.198,0.0,0.104,0.344,118.048,audio_features,6T0sEnqjmHISIKwFETeeiP,spotify:track:6T0sEnqjmHISIKwFETeeiP,https://api.spotify.com/v1/tracks/6T0sEnqjmHISIKwFETeeiP,https://api.spotify.com/v1/audio-analysis/6T0sEnqjmHISIKwFETeeiP,171819,4
407,0.844,0.533,1,-9.612,1,0.552,0.0735,3.46e-06,0.0953,0.23,140.078,audio_features,240audWazVjwvwh7XwfSZE,spotify:track:240audWazVjwvwh7XwfSZE,https://api.spotify.com/v1/tracks/240audWazVjwvwh7XwfSZE,https://api.spotify.com/v1/audio-analysis/240audWazVjwvwh7XwfSZE,156081,4
408,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,239560,4
409,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
410,0.773,0.635,10,-5.06,1,0.0452,0.0585,0.0,0.132,0.476,121.879,audio_features,2Gk6fi0dqt91NKvlzGsmm7,spotify:track:2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/audio-analysis/2Gk6fi0dqt91NKvlzGsmm7,173253,4
411,0.737,0.725,0,-5.417,1,0.0641,0.0976,0.0,0.174,0.755,96.012,audio_features,45wMBGri1PORPjM9PwFfrS,spotify:track:45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/tracks/45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/audio-analysis/45wMBGri1PORPjM9PwFfrS,231833,4
412,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4
413,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
414,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4
415,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,audio_features,1otG6j1WHNvl9WgXLWkHTo,spotify:track:1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/tracks/1otG6j1WHNvl9WgXLWkHTo,https://api.spotify.com/v1/audio-analysis/1otG6j1WHNvl9WgXLWkHTo,207455,4
416,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,audio_features,6s2wpWPFPAgKg2LXxi1Oee,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/tracks/6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/audio-analysis/6s2wpWPFPAgKg2LXxi1Oee,267600,4
417,0.505,0.451,9,-10.193,0,0.0329,0.727,0.0,0.233,0.744,74.347,audio_features,3sDdyBHQ60Cs1opmIyRvhp,spotify:track:3sDdyBHQ60Cs1opmIyRvhp,https://api.spotify.com/v1/tracks/3sDdyBHQ60Cs1opmIyRvhp,https://api.spotify.com/v1/audio-analysis/3sDdyBHQ60Cs1opmIyRvhp,156867,4
418,0.505,0.532,8,-3.526,1,0.0265,0.012,0.0,0.149,0.216,81.907,audio_features,3sW3oSbzsfecv9XoUdGs7h,spotify:track:3sW3oSbzsfecv9XoUdGs7h,https://api.spotify.com/v1/tracks/3sW3oSbzsfecv9XoUdGs7h,https://api.spotify.com/v1/audio-analysis/3sW3oSbzsfecv9XoUdGs7h,353253,4
419,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,audio_features,7KokYm8cMIXCsGVmUvKtqf,spotify:track:7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/tracks/7KokYm8cMIXCsGVmUvKtqf,https://api.spotify.com/v1/audio-analysis/7KokYm8cMIXCsGVmUvKtqf,204852,4
420,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4
421,0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,audio_features,5W4kiM2cUYBJXKRudNyxjW,spotify:track:5W4kiM2cUYBJXKRudNyxjW,https://api.spotify.com/v1/tracks/5W4kiM2cUYBJXKRudNyxjW,https://api.spotify.com/v1/audio-analysis/5W4kiM2cUYBJXKRudNyxjW,157478,4
422,0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,audio_features,2YVlDlk2zRceefo6XlC6DX,spotify:track:2YVlDlk2zRceefo6XlC6DX,https://api.spotify.com/v1/tracks/2YVlDlk2zRceefo6XlC6DX,https://api.spotify.com/v1/audio-analysis/2YVlDlk2zRceefo6XlC6DX,158004,4
423,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,audio_features,7j31rVgGX9Q2blT92VBEA0,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,161920,4
424,0.866,0.63,10,-4.816,0,0.0616,0.504,0.000505,0.328,0.359,117.924,audio_features,3NhstUmrlhaN1M6hP8zMbb,spotify:track:3NhstUmrlhaN1M6hP8zMbb,https://api.spotify.com/v1/tracks/3NhstUmrlhaN1M6hP8zMbb,https://api.spotify.com/v1/audio-analysis/3NhstUmrlhaN1M6hP8zMbb,240774,4
425,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,audio_features,5ZduaRci3iNUiDfJbBfAaf,spotify:track:5ZduaRci3iNUiDfJbBfAaf,https://api.spotify.com/v1/tracks/5ZduaRci3iNUiDfJbBfAaf,https://api.spotify.com/v1/audio-analysis/5ZduaRci3iNUiDfJbBfAaf,102861,4
426,0.903,0.535,8,-6.238,1,0.286,0.0298,0.0,0.0851,0.157,130.117,audio_features,5egD7A5x9AHdVO2fMo3Wbo,spotify:track:5egD7A5x9AHdVO2fMo3Wbo,https://api.spotify.com/v1/tracks/5egD7A5x9AHdVO2fMo3Wbo,https://api.spotify.com/v1/audio-analysis/5egD7A5x9AHdVO2fMo3Wbo,195692,4
427,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,audio_features,19kHhX6f6EfLU7rcO3RqjO,spotify:track:19kHhX6f6EfLU7rcO3RqjO,https://api.spotify.com/v1/tracks/19kHhX6f6EfLU7rcO3RqjO,https://api.spotify.com/v1/audio-analysis/19kHhX6f6EfLU7rcO3RqjO,209483,4
428,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,0SftJDguUa1F5SsQwwkLw4,spotify:track:0SftJDguUa1F5SsQwwkLw4,https://api.spotify.com/v1/tracks/0SftJDguUa1F5SsQwwkLw4,https://api.spotify.com/v1/audio-analysis/0SftJDguUa1F5SsQwwkLw4,182293,4
429,0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,audio_features,6EY9e6LyPWmL8hUS5E1P0h,spotify:track:6EY9e6LyPWmL8hUS5E1P0h,https://api.spotify.com/v1/tracks/6EY9e6LyPWmL8hUS5E1P0h,https://api.spotify.com/v1/audio-analysis/6EY9e6LyPWmL8hUS5E1P0h,212254,4
430,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,24jvD83UgLmrdGjhWTFslY,spotify:track:24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/tracks/24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/audio-analysis/24jvD83UgLmrdGjhWTFslY,281960,5
431,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972,4
432,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,audio_features,3NqBxTOMCJ3zW9CIP51td4,spotify:track:3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/tracks/3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/audio-analysis/3NqBxTOMCJ3zW9CIP51td4,275194,1
433,0.609,0.614,8,-8.154,1,0.0699,0.366,0.00108,0.108,0.564,156.019,audio_features,7pgbDdy7ax962o9d2xJceV,spotify:track:7pgbDdy7ax962o9d2xJceV,https://api.spotify.com/v1/tracks/7pgbDdy7ax962o9d2xJceV,https://api.spotify.com/v1/audio-analysis/7pgbDdy7ax962o9d2xJceV,188093,4
434,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,audio_features,3z6XUommYDWPHeFhmhhT6j,spotify:track:3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j,225960,4
435,0.704,0.905,6,-4.948,0,0.338,0.371,2.09e-06,0.107,0.0991,151.823,audio_features,4Jc7252S1P99DjQ1lNGEOc,spotify:track:4Jc7252S1P99DjQ1lNGEOc,https://api.spotify.com/v1/tracks/4Jc7252S1P99DjQ1lNGEOc,https://api.spotify.com/v1/audio-analysis/4Jc7252S1P99DjQ1lNGEOc,191960,4
436,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,audio_features,7ySUcLPVX7KudhnmNcgY2D,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600,4
