danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,popularity,song_name,artist_name,genius_id,release_date
0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,audio_features,3HqcNJdZ2seoGxhn0wVNDK,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/tracks/3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/audio-analysis/3HqcNJdZ2seoGxhn0wVNDK,207627,4,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",85,PROVENZA,KAROL G,7919491,"{'year': 2022, 'month': 4, 'day': 21}"
0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,audio_features,0NZPBYD5qbEWRs3PrGiRkT,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/tracks/0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/audio-analysis/0NZPBYD5qbEWRs3PrGiRkT,156943,4,"['pop', 'uk pop']",82,Unholy (feat. Kim Petras),Sam Smith,8407657,"{'year': 2022, 'month': 9, 'day': 23}"
0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,audio_features,1ixbwbeBi5ufN4noUKmW5a,spotify:track:1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/tracks/1ixbwbeBi5ufN4noUKmW5a,https://api.spotify.com/v1/audio-analysis/1ixbwbeBi5ufN4noUKmW5a,205200,4,"['escape room', 'indietronica', 'new rave']",79,Paper Planes,M.I.A.,2171,"{'year': 2008, 'month': 2, 'day': 11}"
0.765,0.675,11,-4.441,0,0.0683,0.464,5.29e-06,0.133,0.192,117.99,audio_features,3LLYTletE6uiRZ0hgMSrCN,spotify:track:3LLYTletE6uiRZ0hgMSrCN,https://api.spotify.com/v1/tracks/3LLYTletE6uiRZ0hgMSrCN,https://api.spotify.com/v1/audio-analysis/3LLYTletE6uiRZ0hgMSrCN,113972,4,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",72,Kill Yourself (Part IV),$uicideboy$,2878057,"{'year': 2016, 'month': 10, 'day': 9}"
0.742,0.844,2,-4.622,1,0.0479,0.000634,0.0,0.0659,0.416,131.986,audio_features,1h6kgem1ai8vUgO1rZOwfB,spotify:track:1h6kgem1ai8vUgO1rZOwfB,https://api.spotify.com/v1/tracks/1h6kgem1ai8vUgO1rZOwfB,https://api.spotify.com/v1/audio-analysis/1h6kgem1ai8vUgO1rZOwfB,293840,4,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",79,I Don't Like,Chief Keef,73573,"{'year': 2012, 'month': 3, 'day': 6}"
0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,audio_features,1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,261413,4,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",78,Psycho Killer - 2005 Remaster,Talking Heads,2292345,
0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,audio_features,3Yt2ph8Ko0JBANpdawzSF2,spotify:track:3Yt2ph8Ko0JBANpdawzSF2,https://api.spotify.com/v1/tracks/3Yt2ph8Ko0JBANpdawzSF2,https://api.spotify.com/v1/audio-analysis/3Yt2ph8Ko0JBANpdawzSF2,195547,4,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",70,Major (feat. Key Glock),Young Dolph,6624641,"{'year': 2021, 'month': 5, 'day': 21}"
0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,audio_features,0q21FNwES2bbtcduB6kjEU,spotify:track:0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/tracks/0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/audio-analysis/0q21FNwES2bbtcduB6kjEU,181133,4,['soft rock'],75,Dancing in the Moonlight,King Harvest,100325,"{'year': 1972, 'month': 7, 'day': 9}"
0.66,0.791,9,-3.188,1,0.0398,0.00225,0.0,0.101,0.227,140.058,audio_features,0hhNTyH6RJJGItHeSMCof3,spotify:track:0hhNTyH6RJJGItHeSMCof3,https://api.spotify.com/v1/tracks/0hhNTyH6RJJGItHeSMCof3,https://api.spotify.com/v1/audio-analysis/0hhNTyH6RJJGItHeSMCof3,234032,4,['rage rap'],72,Me N My Kup,Ken Carson,9615198,"{'year': 2023, 'month': 10, 'day': 13}"
0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",86,Way down We Go,KALEO,2307960,"{'year': 2015, 'month': 8, 'day': 7}"
0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,audio_features,6LOZws7T3jqZz78unPgFF9,spotify:track:6LOZws7T3jqZz78unPgFF9,https://api.spotify.com/v1/tracks/6LOZws7T3jqZz78unPgFF9,https://api.spotify.com/v1/audio-analysis/6LOZws7T3jqZz78unPgFF9,199506,4,['colombian pop'],79,Dead To Me,Kali Uchis,3581996,"{'year': 2018, 'month': 4, 'day': 6}"
0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,audio_features,6SZwj6cjc8JQbkrr8cbIUn,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,185224,4,"['hypnagogic pop', 'pittsburgh indie', 'pov: indie']",75,Oh Klahoma,Jack Stauber,3498924,"{'year': 2017, 'month': 3, 'day': 20}"
0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",79,Freak On a Leash,Korn,64234,"{'year': 1999, 'month': 5, 'day': 25}"
0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,audio_features,7rJRYP73BI3LLFtteweC2F,spotify:track:7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/tracks/7rJRYP73BI3LLFtteweC2F,https://api.spotify.com/v1/audio-analysis/7rJRYP73BI3LLFtteweC2F,190267,4,"['classic texas country', 'red dirt']",71,A Life Where We Work Out (feat. Kaitlin Butts),Flatland Cavalry,2941263,"{'year': 2016, 'month': 4, 'day': 1}"
0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,audio_features,2s4AcE9n80mSHl87lp4gIm,spotify:track:2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/tracks/2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/audio-analysis/2s4AcE9n80mSHl87lp4gIm,219000,4,"['dance pop', 'pop']",78,Wine Pon You (feat. Konshens),Doja Cat,7689060,
0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,audio_features,6E1YebXpPPtujMUljDNlOo,spotify:track:6E1YebXpPPtujMUljDNlOo,https://api.spotify.com/v1/tracks/6E1YebXpPPtujMUljDNlOo,https://api.spotify.com/v1/audio-analysis/6E1YebXpPPtujMUljDNlOo,192000,4,"['alternative dance', 'bitpop', 'digital hardcore', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore']",68,Kerosene,Crystal Castles,97214,"{'year': 2012, 'month': 11, 'day': 7}"
0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4,['weirdcore'],84,After Dark,Mr.Kitty,2818291,"{'year': 2014, 'month': 7, 'day': 8}"
0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,audio_features,0PB0O24JqAuNdOAFVJljMS,spotify:track:0PB0O24JqAuNdOAFVJljMS,https://api.spotify.com/v1/tracks/0PB0O24JqAuNdOAFVJljMS,https://api.spotify.com/v1/audio-analysis/0PB0O24JqAuNdOAFVJljMS,160325,4,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",85,Coco Chanel,Eladio Carrion,8915218,"{'year': 2023, 'month': 3, 'day': 17}"
0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",84,I Want to Know What Love Is - 1999 Remaster,Foreigner,3119517,"{'year': 2016, 'month': 4, 'day': 6}"
0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1,"['indie poptimism', 'pop']",80,Still Don't Know My Name,Labrinth,4734175,"{'year': 2019, 'month': 10, 'day': 4}"
0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,4rcHWl68ai6KvpXlc8vbnE,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",76,Keep on Loving You,REO Speedwagon,111687,"{'year': 1980, 'month': 11, 'day': 4}"
0.378,0.817,8,-3.071,0,0.0911,0.151,0.0,0.149,0.257,121.079,audio_features,1pfwOQKJsRRBf6NdYO4Qog,spotify:track:1pfwOQKJsRRBf6NdYO4Qog,https://api.spotify.com/v1/tracks/1pfwOQKJsRRBf6NdYO4Qog,https://api.spotify.com/v1/audio-analysis/1pfwOQKJsRRBf6NdYO4Qog,256163,4,"['melodic rap', 'rap', 'trap']",74,Dark Knight Dummo (feat. Travis Scott),Trippie Redd,5941699,"{'year': 2021, 'month': 5, 'day': 21}"
0.911,0.462,6,-12.328,0,0.285,0.155,0.0,0.143,0.626,145.951,audio_features,4qNYl4NkngYRqf6DtTyD9I,spotify:track:4qNYl4NkngYRqf6DtTyD9I,https://api.spotify.com/v1/tracks/4qNYl4NkngYRqf6DtTyD9I,https://api.spotify.com/v1/audio-analysis/4qNYl4NkngYRqf6DtTyD9I,158224,4,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",76,Die Trying,Key Glock,8556420,"{'year': 2022, 'month': 11, 'day': 17}"
0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401,audio_features,59KOoHFcw5XfICnO57holu,spotify:track:59KOoHFcw5XfICnO57holu,https://api.spotify.com/v1/tracks/59KOoHFcw5XfICnO57holu,https://api.spotify.com/v1/audio-analysis/59KOoHFcw5XfICnO57holu,369120,3,['pop'],76,Last Kiss (Taylor's Version),Taylor Swift,6688237,"{'year': 2023, 'month': 7, 'day': 7}"
0.582,0.818,3,-5.364,1,0.0549,0.133,1.89e-06,0.832,0.708,128.891,audio_features,69lOXkCMEPFSDwuuznGjMy,spotify:track:69lOXkCMEPFSDwuuznGjMy,https://api.spotify.com/v1/tracks/69lOXkCMEPFSDwuuznGjMy,https://api.spotify.com/v1/audio-analysis/69lOXkCMEPFSDwuuznGjMy,182293,4,"['motown', 'soul']",71,I Saw Mommy Kissing Santa Claus,The Jackson 5,925584,"{'year': 1970, 'month': 10, 'day': 15}"
0.323,0.323,1,-10.268,1,0.0351,0.33,0.0229,0.233,0.256,111.826,audio_features,0pJW1Xw3aY4Eh6k5iuBkfI,spotify:track:0pJW1Xw3aY4Eh6k5iuBkfI,https://api.spotify.com/v1/tracks/0pJW1Xw3aY4Eh6k5iuBkfI,https://api.spotify.com/v1/audio-analysis/0pJW1Xw3aY4Eh6k5iuBkfI,344693,4,"['indie pop', 'la indie', 'pov: indie']",75,I Know The End,Phoebe Bridgers,5440913,"{'year': 2020, 'month': 6, 'day': 18}"
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4,"['pop', 'pop r&b']",79,Location,Khalid,2471323,"{'year': 2016, 'month': 4, 'day': 30}"
0.6,0.749,11,-6.889,1,0.0419,0.0467,0.295,0.0915,0.485,131.024,audio_features,4vjvx7Zxkb4AltGcZ0BBvI,spotify:track:4vjvx7Zxkb4AltGcZ0BBvI,https://api.spotify.com/v1/tracks/4vjvx7Zxkb4AltGcZ0BBvI,https://api.spotify.com/v1/audio-analysis/4vjvx7Zxkb4AltGcZ0BBvI,184524,4,"['indie pop', 'la indie', 'pov: indie']",73,Kyoto,Phoebe Bridgers,4982616,"{'year': 2020, 'month': 4, 'day': 9}"
0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,audio_features,6qL5UWxRSQYml9O99ozoLv,spotify:track:6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/tracks/6qL5UWxRSQYml9O99ozoLv,https://api.spotify.com/v1/audio-analysis/6qL5UWxRSQYml9O99ozoLv,148640,4,['contemporary r&b'],81,Love Songs - Bonus,Kaash Paige,8959405,"{'year': 2023, 'month': 1, 'day': 1}"
0.738,0.455,3,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,audio_features,1brnLTvarI9D1hLP6z2Ar8,spotify:track:1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/tracks/1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/audio-analysis/1brnLTvarI9D1hLP6z2Ar8,174560,4,"['black americana', 'contemporary country', 'country', 'country road']",76,Thank God,Kane Brown,8035275,"{'year': 2022, 'month': 9, 'day': 9}"
0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",73,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,3429382,"{'year': 2018, 'month': 1, 'day': 11}"
0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,audio_features,1WRzux3cJRM9xRNN99QKgR,spotify:track:1WRzux3cJRM9xRNN99QKgR,https://api.spotify.com/v1/tracks/1WRzux3cJRM9xRNN99QKgR,https://api.spotify.com/v1/audio-analysis/1WRzux3cJRM9xRNN99QKgR,112000,4,"['cali rap', 'dfw rap', 'rap', 'trap']",76,M.... She Wrote,Tay-K,3106431,"{'year': 2017, 'month': 5, 'day': 1}"
0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,audio_features,1jo3TwNGCXfNdB5uba3ZVv,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,253580,4,"['detroit hip hop', 'hip hop', 'rap']",75,Killshot,Eminem,3958196,"{'year': 2018, 'month': 9, 'day': 14}"
0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,0fX4oNGBWO3dSGUZcVdVV2,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,195950,4,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",81,N95,Kendrick Lamar,7995415,"{'year': 2022, 'month': 5, 'day': 13}"
0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,audio_features,1xaTREM89RbIxkcjlpf4Uw,spotify:track:1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/tracks/1xaTREM89RbIxkcjlpf4Uw,https://api.spotify.com/v1/audio-analysis/1xaTREM89RbIxkcjlpf4Uw,215760,4,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",77,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,5652023,"{'year': 2020, 'month': 5, 'day': 30}"
0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,1PtQJZVZIdWIYdARpZRDFO,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",84,Running Up That Hill (A Deal With God),Kate Bush,344944,"{'year': 1985, 'month': 8, 'day': 5}"
0.654,0.489,1,-8.523,1,0.0374,0.0447,0.011,0.209,0.428,108.951,audio_features,6EQLN1Fl8oy46k4FMwhxug,spotify:track:6EQLN1Fl8oy46k4FMwhxug,https://api.spotify.com/v1/tracks/6EQLN1Fl8oy46k4FMwhxug,https://api.spotify.com/v1/audio-analysis/6EQLN1Fl8oy46k4FMwhxug,128327,4,"['bedroom r&b', 'sped up']",77,sins (let me in),Kanii,9501795,"{'year': 2023, 'month': 9, 'day': 8}"
0.647,0.384,9,-10.825,1,0.0374,0.49,6.55e-06,0.121,0.208,119.831,audio_features,07UFnnK3uPIuKv5Rs9TmXl,spotify:track:07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/tracks/07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/audio-analysis/07UFnnK3uPIuKv5Rs9TmXl,297103,4,['pov: indie'],76,Orange Juice,Noah Kahan,8385079,"{'year': 2022, 'month': 10, 'day': 14}"
0.592,0.619,4,-7.386,1,0.146,0.131,0.000961,0.288,0.318,138.061,audio_features,0EUi22tHkqKsZqohlRemto,spotify:track:0EUi22tHkqKsZqohlRemto,https://api.spotify.com/v1/tracks/0EUi22tHkqKsZqohlRemto,https://api.spotify.com/v1/audio-analysis/0EUi22tHkqKsZqohlRemto,264348,4,"['hip pop', 'pop', 'queens hip hop', 'rap']",74,Nicki Hendrix (feat. Future),Nicki Minaj,9620678,"{'year': 2023, 'month': 12, 'day': 8}"
0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",82,Big Poppa - 2005 Remaster,The Notorious B.I.G.,6704833,"{'year': 2021, 'month': 4, 'day': 14}"
0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,audio_features,0wavGRldH0AWyu2zvTz8zb,spotify:track:0wavGRldH0AWyu2zvTz8zb,https://api.spotify.com/v1/tracks/0wavGRldH0AWyu2zvTz8zb,https://api.spotify.com/v1/audio-analysis/0wavGRldH0AWyu2zvTz8zb,188497,4,['pop'],77,Sweet Nothing,Taylor Swift,8485919,"{'year': 2022, 'month': 10, 'day': 21}"
0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,audio_features,4Q34FP1AT7GEl9oLgNtiWj,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,193839,4,"['atl hip hop', 'hip hop', 'rap']",75,Mr. Right Now (feat. Drake),21 Savage,6015797,"{'year': 2020, 'month': 10, 'day': 2}"
0.757,0.61,7,-4.84,1,0.0327,0.00942,3.66e-05,0.367,0.685,116.998,audio_features,4WUepByoeqcedHoYhSNHRt,spotify:track:4WUepByoeqcedHoYhSNHRt,https://api.spotify.com/v1/tracks/4WUepByoeqcedHoYhSNHRt,https://api.spotify.com/v1/audio-analysis/4WUepByoeqcedHoYhSNHRt,212600,4,['pop'],77,Welcome To New York (Taylor's Version),Taylor Swift,6688259,"{'year': 2023, 'month': 10, 'day': 27}"
0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,audio_features,4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,297787,4,"['detroit hip hop', 'hip hop', 'rap']",87,Till I Collapse,Eminem,440,"{'year': 2002, 'month': 5, 'day': 26}"
0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,"['modern rock', 'pop', 'rock']",77,Demons,Imagine Dragons,109206,"{'year': 2012, 'month': 2, 'day': 14}"
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4,"['lilith', 'pop rock']",83,Kiss Me,Sixpence None The Richer,462996,"{'year': 1998, 'month': 8, 'day': 11}"
0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,audio_features,20dkebBtPR4AJ8vVos41Gw,spotify:track:20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/tracks/20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/audio-analysis/20dkebBtPR4AJ8vVos41Gw,194813,3,"['kentucky indie', 'kentucky roots', 'outlaw country']",71,Rock Salt and Nails (Live),Tyler Childers,141146,"{'year': 1922, 'month': 2, 'day': 2}"
0.79,0.724,8,-3.622,1,0.0353,0.023,0.0,0.448,0.148,140.009,audio_features,4sX6GorfHFAy9UdJM00c3v,spotify:track:4sX6GorfHFAy9UdJM00c3v,https://api.spotify.com/v1/tracks/4sX6GorfHFAy9UdJM00c3v,https://api.spotify.com/v1/audio-analysis/4sX6GorfHFAy9UdJM00c3v,133921,4,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",75,"A Little Trauma Can Be Illuminating, And I'm Shining Like The Sun",$uicideboy$,9408626,"{'year': 2023, 'month': 8, 'day': 11}"
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,6unndO70DvZfnXYcYQMyQJ,spotify:track:6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/tracks/6unndO70DvZfnXYcYQMyQJ,https://api.spotify.com/v1/audio-analysis/6unndO70DvZfnXYcYQMyQJ,160166,3,"['indie poptimism', 'pop']",78,Never Felt So Alone,Labrinth,4884248,"{'year': 2023, 'month': 4, 'day': 7}"
0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,audio_features,68MTDH8Kk4jBEV1ah0n89s,spotify:track:68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/tracks/68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/audio-analysis/68MTDH8Kk4jBEV1ah0n89s,227176,5,"['pluggnb', 'rap', 'trap']",79,EA (feat. 21 Savage),Young Nudy,7021910,"{'year': 2021, 'month': 7, 'day': 19}"
0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4,"['dance pop', 'pop', 'uk pop']",83,New Rules,Dua Lipa,3013669,"{'year': 2017, 'month': 6, 'day': 2}"
0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,audio_features,1MJErNPIQUoEMu4YUUmecm,spotify:track:1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm,258789,4,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",73,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,3323339,
0.406,0.5,4,-8.452,0,0.0501,0.192,0.0,0.175,0.0905,157.984,audio_features,3XqM8hLCEYlbnFjoWwqtFv,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/tracks/3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/audio-analysis/3XqM8hLCEYlbnFjoWwqtFv,306847,4,"['r&b', 'rap']",85,Angel Numbers / Ten Toes,Chris Brown,9694040,"{'year': 2023, 'month': 11, 'day': 10}"
0.452,0.652,0,-6.713,0,0.0282,0.000561,0.0,0.0948,0.64,163.935,audio_features,1ppTqTBXqnlVGPxlluGHRE,spotify:track:1ppTqTBXqnlVGPxlluGHRE,https://api.spotify.com/v1/tracks/1ppTqTBXqnlVGPxlluGHRE,https://api.spotify.com/v1/audio-analysis/1ppTqTBXqnlVGPxlluGHRE,230012,4,"['classic texas country', 'modern southern rock', 'outlaw country']",72,Loud and Heavy,Cody Jinks,2236474,"{'year': 2015, 'month': 1, 'day': 12}"
